PlayerId,PlayerName,Height,Weight,Dob,Position
2012834096,Paul Seedsman,190,87,1992-01-22,Midfield
2008831154,James Sellar,196,98,1989-03-24,"Defender, Forward"
2024835973,Tyler Sellers,193,90,2002-08-09,Forward
2003835215,Adam Selwood,189,84,1984-05-01,Defender
2007835833,Joel Selwood,183,84,1988-05-26,Midfield
2008832831,Scott Selwood,186,85,1990-03-27,Midfield
2020833845,Caleb Serong,178,83,2001-02-09,Midfield
2022835199,Jai Serong,193,82,2003-02-16,Defender
2017832504,Will Setterfield,192,87,1998-02-05,Midfield
2004833822,Brad Sewell,181,86,1984-02-02,Midfield
2012836288,Alex Sexton,186,83,1993-12-03,Forward
2025838831,Jobe Shanahan,195,87,2006-08-02,Forward
2021839564,Cooper Sharman,193,83,2000-07-25,Forward
2021838158,Harry Sharp,183,69,2002-12-17,"Defender, Midfield"
2020833450,Jeremy Sharp,187,79,2001-08-13,Midfield
2005836583,Heath Shaw,183,86,1985-11-27,Defender
2011834758,Matt Shaw,187,82,1992-02-05,Midfield
2000833271,Rhyce Shaw,182,81,1981-10-16,Defender
2012832815,Sam Shaw,193,90,1991-04-05,Defender
2023834304,Marc Sheather,185,86,2002-06-11,"Defender, Forward"
2014839842,Dom Sheed,185,87,1995-04-10,Midfield
2014834501,Ciaran Sheehan,188,80,1990-11-19,Defender
2023835602,Harry Sheezel,185,80,2004-10-13,Defender
2009831335,Sam Sheldon,184,80,1989-03-08,Midfield
2022834595,Angus Sheldrick,179,86,2003-11-07,Midfield
2013831828,Cameron Shenton,188,83,1990-09-27,Defender
2010837155,Brad Sheppard,187,85,1991-05-23,Defender
2012833453,Tom Sheridan,187,82,1993-10-28,Midfield
2012838226,Jackson Sheringham,178,73,1988-06-22,Midfield
2005833394,Justin Sherman,183,89,1987-01-26,"Midfield, Forward"
2012834776,Dylan Shiel,182,83,1993-03-09,Midfield
2009832661,Liam Shiels,183,84,1991-04-29,Midfield
2018835317,Nick Shipley,188,95,1999-06-25,Midfield
2020838794,Lachlan Sholl,185,77,2000-03-07,Defender
2016835840,Jayden Short,178,76,1996-01-24,Defender
2010833473,Luke Shuey,183,90,1990-06-02,Midfield
2015831293,James Sicily,186,87,1995-01-06,Defender
2009833817,Steele Sidebottom,184,85,1991-01-02,"Midfield, Forward"
2018833083,Brayden Sier,191,88,1997-12-12,Midfield
2013831687,Will Sierakowski,187,82,1990-07-26,Defender
2010836184,Alex Silvagni,192,93,1987-09-29,Defender
2016833015,Jack Silvagni,194,89,1997-12-17,Forward
2012835114,Jonathan Simpkin,181,81,1987-10-28,"Midfield, Forward"
2017831292,Jy Simpkin,182,75,1998-03-05,Midfield
2011831447,Tom Simpkin,191,92,1990-08-07,"Defender, Forward"
2024835494,Cooper Simpson,182,79,2005-02-13,"Midfield, Forward"
2010833126,Dawson Simpson,210,110,1989-02-17,Ruck
2013835834,Josh Simpson,184,73,1994-02-09,"Midfield, Forward"
2003836344,Kade Simpson,183,75,1984-05-05,Defender
2017831987,Sam Simpson,180,68,1998-06-14,Forward
2025834833,Tom Sims,199,92,2006-05-12,no position
2011832365,Ben Sinclair,183,80,1991-10-01,Defender
2013835249,Callum Sinclair,200,96,1989-09-23,Ruck
2015834201,Jack Sinclair,181,81,1995-02-12,"Defender, Midfield"
2022831809,Josh Sinn,187,78,2003-01-07,Midfield
2011835310,Arryn Siposs,189,90,1992-11-25,Forward
2017833334,Sam Skinner,197,94,1997-06-29,Forward
2011838967,Zephaniah Skinner,189,79,1989-06-27,Forward
2005837579,Henry Slattery,185,86,1986-01-22,Defender
2009835778,Rory Sloane,182,83,1990-03-17,Midfield
2025838658,Oskar Smartt,180,84,2005-10-26,Forward
2012836294,Billie Smedts,190,85,1992-06-08,"Midfield, Forward"
2016835010,Archie Smith,201,102,1995-07-19,Ruck
2010839216,Ashley Smith,186,85,1990-07-20,Defender
2019836618,Bailey Smith,185,80,2000-12-07,"Midfield, Forward"
2011832909,Brodie Smith,189,90,1992-01-14,Defender
2012833342,Clay Smith,181,85,1993-05-11,Forward
2015837730,Clem Smith,178,78,1996-02-03,"Defender, Forward"
2012833121,Devon Smith,174,77,1993-05-20,"Midfield, Forward"
2024837681,Henry Smith,206,82,2002-09-24,"Forward, Ruck"
2011833883,Isaac Smith,188,83,1988-12-30,"Midfield, Forward"
2017838949,Joel Smith,191,87,1996-02-25,Defender
2016838200,Josh Smith,180,80,1994-01-02,Forward
2024832663,Kaleb Smith,181,77,2004-11-20,Defender
2008835971,Nick Smith,183,83,1988-06-12,Defender
2015835077,Roarke Smith,181,74,1996-09-11,"Midfield, Forward"
2013831213,Tanner Smith,196,90,1994-03-08,Defender
2017834225,Tim Smith,192,94,1991-02-20,Forward
2011839963,Zac Smith,206,105,1990-02-22,Ruck
2016835941,Will Snelling,175,70,1997-08-06,Forward
2017831192,Ivan Soldo,204,106,1996-04-14,Ruck
2022836071,Jake Soligo,180,80,2003-01-25,Midfield
2022831276,Tyler Sonsie,181,73,2003-01-27,Forward
2008838939,Matthew Spangher,195,96,1987-04-23,Defender
2018831644,Charlie Spargo,173,71,1999-11-25,Forward
2019831764,Tom Sparrow,183,82,2000-05-31,Forward
2009838909,Jake Spencer,203,103,1989-10-09,Ruck
2017835168,Max Spencer,190,82,1997-10-04,Defender
2021835338,Phoenix Spicer,173,64,2002-01-30,"Midfield, Forward"
2019834419,Zach Sproule,197,92,1998-05-12,Forward
2012838322,Lee Spurr,182,82,1987-07-27,Defender
2019838360,Sydney Stack,179,72,2000-04-28,Defender
2003835046,Brent Staker,196,98,1984-05-23,Forward
2007838672,Danny Stanley,187,90,1988-02-18,Forward
2023832671,Ethan Stanley,188,81,2003-11-13,Midfield
2010834704,Rhys Stanley,200,102,1990-12-01,Ruck
2004837240,Brent Stanton,183,82,1986-05-01,Midfield
2018836883,Brandon Starcevich,188,88,1999-07-24,"Defender, Midfield"
2015835970,Jack Steele,187,90,1995-12-13,Midfield
2025833592,Roan Steele,183,78,2002-09-19,Midfield
2019837061,Jake Stein,195,95,1994-01-17,Defender
2014836270,Ariel Steinberg,191,86,1992-08-26,Defender
2017831025,Tyson Stengle,172,73,1998-10-19,Forward
2022839545,Cooper Stephens,188,86,2001-01-17,Midfield
2020837863,Dylan Stephens,183,69,2001-02-08,Midfield
2018835819,Jaidyn Stephenson,188,78,1999-01-15,"Midfield, Forward"
2012834610,Orren Stephenson,200,104,1982-07-15,Ruck
2009836029,Jack Steven,180,83,1990-03-28,"Midfield, Forward"
2025839545,George Stevens,189,101,2005-04-14,Midfield
2010831090,Koby Stevens,189,87,1991-06-18,Midfield
2010834076,Lewis Stevenson,189,88,1989-07-30,Defender
2010831207,Daniel Stewart,200,93,1988-10-30,Forward
2013833750,James Stewart,198,94,1994-03-04,"Defender, Forward"
2016833809,Kade Stewart,180,67,1997-01-16,Forward
2008831528,Paul Stewart,191,90,1987-07-10,Forward
2017836998,Tom Stewart,190,88,1993-03-15,Defender
2006834732,Cheynee Stiller,187,84,1986-05-03,Defender
2019833354,Liam Stocker,184,83,2000-01-23,Defender
2018833160,Ryley Stoddart,184,73,1999-10-15,Defender
2006838296,Mathew Stokes,176,75,1984-11-22,"Midfield, Forward"
2021833557,Conor Stone,188,81,2002-04-22,Forward
2020831323,Kieran Strachan,204,95,1995-10-05,"Forward, Ruck"
2010835476,Ben Stratton,189,88,1989-03-01,Defender
2010835934,James Strauss,185,82,1990-06-14,Defender
2015833635,Billy Stretch,180,80,1996-09-08,Midfield
2010833841,Andrew Strijk,183,84,1987-10-18,Forward
2013833968,Jake Stringer,192,95,1994-04-25,"Midfield, Forward"
2012831857,Jesse Stringer,182,73,1991-04-03,Midfield
2022834920,Luke Strnadica,203,103,1998-01-01,Ruck
2020834823,Sam Sturt,189,72,2000-05-12,Forward
2009833119,Nick Suban,182,85,1990-05-09,Midfield
2009831205,Matt Suckling,187,85,1988-07-25,Defender
2024832363,Lachlan Sullivan,180,81,1997-09-25,"Midfield, Forward"
2012835246,Liam Sumner,177,75,1993-08-16,Forward
2013836893,Timmy Sumner,187,89,1994-10-09,Forward
2004836210,Jacob Surjan,179,84,1985-08-15,Defender
2012832028,Cam Sutcliffe,186,87,1992-05-23,Forward
2006838202,Andrew Swallow,182,80,1987-06-02,Midfield
2011834993,David Swallow,185,87,1992-11-19,Midfield
2003833172,Dane Swan,185,93,1984-02-25,Midfield
2021833790,Jordon Sweet,203,106,1998-02-02,Ruck
2009834870,Tom Swift,191,85,1990-07-06,Midfield
2018835969,Sam Switkowski,179,74,1996-11-20,Forward
2004836956,Colin Sylvia,186,86,1985-11-08,Forward
2004837773,Brad Symes,186,84,1985-03-07,Midfield
2013841110,Matthew Taberner,198,99,1993-06-17,Forward
2011843284,Daniel Talia,197,98,1991-10-02,Defender
2012846405,Michael Talia,194,94,1993-02-11,Defender
2005843341,Richard Tambling,180,80,1986-09-12,Defender
2011846205,Seb Tape,191,83,1992-08-06,Defender
2011848287,Luke Tapscott,180,87,1991-06-28,Forward
2017848621,Tim Taranto,187,87,1998-01-28,Midfield
1998844351,Chris Tarrant,193,94,1980-09-18,Defender
2010848340,Robbie Tarrant,196,97,1989-04-25,Defender
2025844815,Alix Tauru,193,94,2006-11-16,"Defender, Forward"
2019848070,Curtis Taylor,187,78,2000-04-06,Forward
2020848404,Elijah Taylor,188,77,2001-05-01,"Midfield, Forward"
2008849301,Harry Taylor,195,94,1986-06-12,Defender
2011848552,Jeremy Taylor,191,83,1992-06-17,Defender
2014848528,Lewis Taylor,175,80,1995-02-17,Midfield
2018845175,Sam Taylor,196,93,1999-05-05,Defender
2024847236,Zac Taylor,180,74,2003-01-31,Midfield
2022848421,Brynn Teakle,204,96,1999-10-16,Ruck
2014848151,Eli Templeton,183,73,1995-08-19,Forward
2013846913,Dean Terlich,186,83,1989-12-13,Defender
2021845288,Riley Thilthorpe,200,99,2002-07-07,"Forward, Ruck"
2024844617,Koltyn Tholstrup,186,86,2005-06-28,Forward
2006847247,Dale Thomas,185,86,1987-06-21,Defender
2024845460,Harvey Thomas,176,69,2005-08-08,"Midfield, Forward"
2013847724,Josh Thomas,178,78,1991-10-01,Forward
2007843652,Lindsay Thomas,180,79,1988-02-29,Forward
2006845644,Matt Thomas,186,87,1987-02-27,Midfield
2019848953,Tarryn Thomas,189,74,2000-03-25,Forward
2011842973,Luke Thompson,194,88,1991-02-08,Defender
2011844132,Rory Thompson,200,100,1991-03-12,Defender
2008848015,Scott Thompson,193,96,1986-05-09,Defender
2001849962,Scott Thompson,184,86,1983-03-14,Midfield
2002849227,Bret Thornton,192,94,1983-11-15,"Defender, Forward"
2013846132,Jackson Thurlow,190,87,1994-03-28,Defender
2011842067,Joel Tippett,196,94,1988-10-26,Defender
2008845101,Kurt Tippett,202,105,1987-05-08,"Forward, Ruck"
2021849623,Anton Tohill,191,85,1999-12-14,Forward
2012848079,Adam Tomlinson,194,96,1993-08-10,"Defender, Midfield"
2007844339,Alan Toovey,189,89,1987-03-23,Defender
2013849678,Jimmy Toumpas,183,79,1994-01-02,Midfield
2014844457,Dean Towers,189,88,1990-05-04,Forward
2012849499,Jacob Townsend,187,89,1993-06-20,Forward
2011841022,Josh Toy,185,87,1992-04-18,Defender
2025848062,Luke Trainor,193,86,2006-04-10,Defender
2025848560,Tobie Travaglia,187,72,2006-10-26,"Defender, Midfield"
2021849113,Josh Treacy,193,94,2002-08-04,"Forward, Ruck"
2012841186,Adam Treloar,182,89,1993-03-09,Midfield
2025846317,Cooper Trembath,193,90,2005-10-17,Defender
2010845874,Jack Trengove,185,82,1991-09-02,Defender
2010846795,Jackson Trengove,197,97,1990-11-02,Defender
2022849211,Zane Trew,187,81,2002-04-26,Midfield
2023846591,James Trezise,188,76,2002-06-15,Defender
2023843400,Elijah Tsatas,187,80,2004-10-18,"Midfield, Forward"
2022848195,James Tsitas,181,84,1995-03-03,Forward
2004848739,Shane Tuck,189,92,1981-12-24,Midfield
2016849998,Darcy Tucker,184,83,1997-01-23,"Defender, Midfield"
2013849588,Simon Tunbridge,191,94,1993-04-01,Forward
2022842066,James Tunstill,187,75,2003-07-18,Forward
2011849258,Zach Tuohy,187,93,1989-12-10,"Defender, Midfield"
2022847014,Daniel Turner,194,88,2002-01-28,Defender
2014841299,Kayne Turner,180,75,1995-12-31,"Defender, Forward"
2011849852,Jason Tutt,177,81,1991-05-15,Midfield
2012844653,Josh Tynan,186,76,1993-11-06,Defender
2012844200,Dom Tyson,186,85,1993-06-08,Midfield
2012851232,Gerald Ugle,181,82,1993-01-31,Defender
2012851248,Kirk Ugle,172,73,1992-05-06,Forward
2021858050,Jamarra Ugle-Hagan,194,84,2002-04-04,Forward
2025851731,Rhys Unwin,179,74,2006-10-11,Midfield
2023857170,Bodhi Uwland,188,89,2003-07-25,Defender
2009861510,Jay van Berlo,186,86,1988-09-18,Midfield
2005861200,Nathan van Berlo,184,83,1986-06-06,"Defender, Midfield"
2023869816,Jacob van Rooyen,193,96,2003-04-16,Forward
2014864444,Dylan van Unen,188,85,1990-06-22,Midfield
2015861428,Aaron Vandenberg,191,90,1992-03-03,Midfield
2020867730,Laitham Vandermeer,180,77,1999-02-03,"Midfield, Forward"
2007864400,Travis Varcoe,180,84,1988-04-10,Forward
2011864351,Nathan Vardy,200,98,1991-06-25,Ruck
2018863157,Daniel Venables,187,84,1998-11-19,Forward
2008863393,Patrick Veszpremi,181,84,1989-09-01,Defender
2017865784,Ed Vickers-Willis,190,86,1996-03-28,Defender
2009861375,Ty Vickery,200,100,1990-05-31,Forward
2006865213,Bernie Vince,186,86,1985-10-02,Defender
2013864812,Jack Viney,178,84,1994-04-13,Midfield
2023863449,Dante Visentini,202,98,2003-02-13,Ruck
2025862799,Vigo Visentini,203,99,2005-09-05,Ruck
2013864952,Nick Vlastuin,187,88,1994-04-19,Defender
2024861760,Patrick Voss,195,90,2003-06-29,Forward
2016871564,Corey Wagner,181,75,1997-03-23,"Midfield, Forward"
2016877384,Josh Wagner,189,84,1994-06-24,Defender
2003874001,Jarrad Waite,194,96,1983-02-04,Forward
2004872188,Andrew Walker,190,89,1986-05-18,"Defender, Forward"
2021872846,Brandon Walker,183,75,2002-10-17,Defender
2012874022,Josh Walker,197,100,1992-11-12,Defender
2009877055,Taylor Walker,193,100,1990-04-25,Forward
2018872055,Will Walker,186,78,1999-03-30,"Midfield, Forward"
2011872415,Mitch Wallis,186,85,1992-10-24,Forward
2015878647,Brad Walsh,180,84,1996-09-03,Midfield
2019878858,Sam Walsh,184,80,2000-07-02,Midfield
2012879079,Tommy Walsh,195,97,1988-02-26,Forward
2024875163,Jed Walter,195,97,2005-06-08,Forward
2009873507,Michael Walters,178,78,1991-01-07,"Midfield, Forward"
2014879738,Derick Wanganeen,176,75,1991-02-05,Midfield
2022873296,Tex Wanganeen,179,78,2003-10-10,Forward
2022873149,Nasiah Wanganeen-Milera,187,71,2003-02-22,Defender
2008879369,Callan Ward,187,84,1990-04-10,Midfield
2022873683,Josh Ward,181,74,2003-08-17,Midfield
2023876648,George Wardlaw,182,79,2004-06-11,Midfield
2020878482,Chad Warner,181,80,2001-05-19,Midfield
2023874225,Corey Warner,182,77,2003-10-07,Forward
2006873450,Matthew Warnock,195,97,1984-04-03,Defender
2007873906,Robert Warnock,206,104,1987-01-19,Ruck
2009878123,Ben Warren,186,89,1989-02-11,Forward
2014878598,Max Warren,181,80,1993-01-29,Defender
2021873920,Alec Waterman,183,89,1996-08-19,Forward
2018874605,Jake Waterman,191,92,1998-05-06,Forward
2004878702,Beau Waters,188,87,1986-03-30,Defender
2019873059,Francis Watson,187,81,1995-09-29,Defender
2003874470,Jobe Watson,191,93,1985-02-08,Midfield
2011871547,Matthew Watson,195,101,1992-07-16,"Defender, Forward"
2024879212,Nick Watson,170,68,2005-02-24,"Midfield, Forward"
2020879167,Tobe Watson,190,83,1997-12-03,Defender
2009875413,Jack Watts,196,88,1991-03-26,Defender
2015877357,Lukas Webb,186,80,1996-03-04,Forward
2010879693,Jeromey Webberley,182,80,1988-07-12,Defender
2013872622,Jimmy Webster,188,83,1993-06-28,Defender
2023871901,Josh Weddle,191,92,2004-05-25,Defender
2022874564,Jacob Wehr,184,75,1998-07-05,Midfield
2016875200,Sam Weideman,195,97,1997-06-26,Forward
2020874392,Cody Weightman,177,73,2001-01-15,Forward
2016871370,Jacob Weitering,196,98,1997-11-23,Defender
2015876388,Lachie Weller,181,81,1996-02-23,"Midfield, Forward"
2011875794,Maverick Weller,182,87,1992-02-13,Forward
2008879314,Sharrod Wellingham,185,85,1988-07-07,Defender
2003879516,Daniel Wells,181,79,1985-02-03,Forward
2025874864,Charlie West,194,93,2006-02-01,"Forward, Ruck"
2021872717,Connor West,181,80,1999-05-07,Midfield
2019871174,Rhylee West,181,82,2000-07-12,Forward
2008875980,Trent West,199,103,1987-10-17,"Forward, Ruck"
2021879057,Joel Western,171,64,2002-10-12,Midfield
2007874401,Justin Westhoff,199,96,1986-10-01,"Midfield, Forward"
2012875086,Mark Whiley,188,87,1992-12-01,Midfield
2016878259,Brandon White,188,77,1997-01-13,Defender
2008879174,Jesse White,196,102,1988-01-09,Forward
2006876262,Matt White,180,82,1987-04-15,"Midfield, Forward"
2015875102,Mitch White,188,88,1996-04-10,Defender
2010872263,Simon White,190,92,1988-06-17,Defender
2014877399,Spencer White,196,84,1994-09-22,Forward
2025871025,Will White,177,63,2004-03-18,Forward
2009877879,Brendan Whitecross,183,86,1990-01-25,Forward
2013873745,Lachie Whitfield,187,81,1994-07-18,"Defender, Midfield"
2025877172,Jack Whitlock,200,92,2006-05-16,Forward
2025873462,Matt Whitlock,198,94,2006-05-16,"Defender, Forward"
2023876339,Cooper Whyte,181,81,2003-02-24,"Midfield, Forward"
2020879009,Sam Wicks,181,73,1999-09-14,Midfield
2019871580,Callum Wilkie,191,87,1996-03-10,Defender
2011875111,Joel Wilkinson,186,81,1991-11-29,Defender
2016878199,Reuben William,189,87,1997-12-31,Defender
2020879607,Bailey Williams,199,95,2000-04-17,Ruck
2016873012,Bailey Williams,187,85,1997-10-10,Midfield
2021872465,Dylan Williams,185,79,2001-07-01,"Midfield, Forward"
2022878603,Jack Williams,198,94,2003-12-01,Forward
2017879610,Josh Williams,189,73,1998-06-12,Midfield
2012874817,Marley Williams,181,83,1993-07-22,Defender
2007878910,Tom Williams,196,101,1986-07-17,Forward
2013879070,Zac Williams,185,84,1994-09-20,"Defender, Midfield"
2017878987,Tom Williamson,190,85,1998-12-12,Defender
2016879934,Mackenzie Willis,182,82,1995-08-07,Defender
2016871222,Rupert Wills,191,89,1993-05-20,Midfield
2017875332,Dallas Willsmore,191,85,1995-05-29,Midfield
2022877689,Darcy Wilmot,183,75,2003-12-31,Defender
2025873513,Billy Wilson,183,72,2005-06-16,"Defender, Midfield"
2013874109,Blayne Wilson,188,89,1992-01-26,Defender
2024878170,Darcy Wilson,185,74,2005-08-18,"Midfield, Forward"
2012871731,Nathan Wilson,185,81,1993-01-07,Defender
2018876297,Patrick Wilson,188,89,1994-12-11,Midfield
2021878393,Tom Wilson,194,77,1997-06-14,Forward
2025876566,Oliver Wiltshire,180,67,2002-09-15,"Midfield, Forward"
2021875898,Isiah Winder,180,79,2002-05-16,"Defender, Midfield"
2003876747,Jason Winderlich,188,82,1984-10-10,"Defender, Forward"
2022879379,Marcus Windhager,185,86,2003-05-16,"Defender, Midfield"
2024871352,Caleb Windsor,185,76,2005-06-09,"Midfield, Forward"
2013873126,Ollie Wines,190,99,1994-10-07,Midfield
2012874810,Chad Wingard,183,85,1993-07-29,"Midfield, Forward"
2017878846,Alex Witherden,188,85,1998-09-10,Defender
2013871743,Jarrod Witts,209,111,1992-09-13,Ruck
2023877479,Taj Woewodin,182,81,2003-03-26,Forward
1999874505,David Wojcinski,180,80,1980-09-18,Defender
2005876999,Cameron Wood,204,107,1987-03-04,Ruck
2009879614,Easton Wood,187,86,1989-09-04,Defender
2014878237,Mason Wood,192,87,1993-09-13,Forward
2020874600,Boyd Woodcock,179,76,2000-03-05,Forward
2014876049,Alex Woodward,181,77,1993-06-11,Midfield
2023871281,Karl Worner,188,83,2002-06-16,Defender
2018871911,James Worpel,185,85,1999-01-24,Midfield
2021873869,Josh Worrell,195,74,2001-04-11,"Defender, Forward"
2011872696,Matthew Wright,178,75,1989-12-14,Forward
2013871058,Nathan Wright,185,82,1994-02-16,Forward
2015873891,Peter Wright,203,103,1996-09-08,"Forward, Ruck"
2009872221,Sam Wright,188,85,1990-07-15,Defender
2012871162,Stephen Wrigley,187,83,1987-04-18,Defender
2020881875,Tristan Xerri,201,94,1999-03-15,"Forward, Ruck"
2012896089,Peter Yagmoor,180,82,1993-10-20,Defender
2009896563,Chris Yarran,180,82,1990-12-19,Defender
2016892098,Shane Yarran,185,79,1989-06-02,Forward
2012897871,Elliot Yeo,190,89,1993-10-01,Midfield
2012895734,Aaron Young,189,84,1992-12-06,Forward
2005893434,Clinton Young,189,88,1986-02-16,"Defender, Midfield"
2025892001,Flynn Young,181,72,2002-02-03,Forward
2020891340,Hayden Young,188,82,2001-04-11,Defender
2019898589,Lachie Young,189,81,1999-04-06,Defender
2017899644,Lewis Young,197,96,1998-12-20,Defender
2019898324,Robbie Young,178,76,1995-03-02,Forward
2011892729,Tom Young,191,91,1992-04-26,Defender
2023893336,Tylar Young,196,97,1998-09-05,Defender
2009901367,David Zaharakis,180,79,1990-02-21,Forward
2019904747,Brandon Zerk-Thatcher,195,86,1998-08-25,Defender
2009901211,Jack Ziebell,188,89,1991-02-28,"Midfield, Forward"
2012905229,Dayne Zorko,175,78,1989-02-09,Midfield
2017901846,Cameron Zurhaar,189,90,1998-05-22,Forward
